,instance,method,depth
0,000_60nodes_random4regular.json,F_PP.json,10
1,000_40nodes_12swap_layers.json,F_PP.json,10
2,004_60nodes_random4regular.json,F_PP.json,10
3,005_60nodes_random4regular.json,F_PP.json,10
4,007_40nodes_random4regular.json,F_PP.json,10
5,006_40nodes_8swap_layers.json,F_PP.json,10
6,002_60nodes_random4regular.json,F_PP.json,10
7,004_40nodes_random4regular.json,F_PP.json,10
8,004_40nodes_12swap_layers.json,F_PP.json,10
9,003_40nodes_12swap_layers.json,F_PP.json,10
10,009_40nodes_random4regular.json,F_PP.json,10
11,002_40nodes_random4regular.json,F_PP.json,10
12,003_30nodes_random3regular.json,F_PP.json,10
13,006_70nodes_random3regular.json,F_PP.json,10
14,005_40nodes_8swap_layers.json,F_PP.json,10
15,003_70nodes_random3regular.json,F_PP.json,10
16,007_60nodes_random4regular.json,F_PP.json,10
17,001_60nodes_random4regular.json,F_PP.json,10
18,003_60nodes_random4regular.json,F_PP.json,10
19,003_40nodes_8swap_layers.json,F_PP.json,10
20,001_30nodes_random3regular.json,F_PP.json,10
21,001_40nodes_12swap_layers.json,F_PP.json,10
22,006_40nodes_random4regular.json,F_PP.json,10
23,000_40nodes_random4regular.json,F_PP.json,10
24,001_40nodes_8swap_layers.json,F_PP.json,10
25,004_40nodes_8swap_layers.json,F_PP.json,10
26,000_70nodes_random3regular.json,F_PP.json,10
27,009_60nodes_random4regular.json,F_PP.json,10
28,002_40nodes_12swap_layers.json,F_PP.json,10
29,008_60nodes_random4regular.json,F_PP.json,10
30,002_40nodes_8swap_layers.json,F_PP.json,10
31,003_40nodes_random4regular.json,F_PP.json,10
32,007_40nodes_8swap_layers.json,F_PP.json,10
33,007_30nodes_random3regular.json,F_PP.json,10
34,001_70nodes_random3regular.json,F_PP.json,10
35,006_30nodes_random3regular.json,F_PP.json,10
36,009_70nodes_random3regular.json,F_PP.json,10
37,005_30nodes_random3regular.json,F_PP.json,10
38,008_70nodes_random3regular.json,F_PP.json,10
39,005_40nodes_12swap_layers.json,F_PP.json,10
40,009_30nodes_random3regular.json,F_PP.json,10
41,002_70nodes_random3regular.json,F_PP.json,10
42,008_40nodes_8swap_layers.json,F_PP.json,10
43,007_70nodes_random3regular.json,F_PP.json,10
44,009_40nodes_12swap_layers.json,F_PP.json,10
45,008_40nodes_12swap_layers.json,F_PP.json,10
46,005_40nodes_random4regular.json,F_PP.json,10
47,007_40nodes_12swap_layers.json,F_PP.json,10
48,009_40nodes_8swap_layers.json,F_PP.json,10
49,000_30nodes_random3regular.json,F_PP.json,10
50,008_40nodes_random4regular.json,F_PP.json,10
51,006_60nodes_random4regular.json,F_PP.json,10
52,006_40nodes_12swap_layers.json,F_PP.json,10
53,001_40nodes_random4regular.json,F_PP.json,10
54,008_30nodes_random3regular.json,F_PP.json,10
55,005_70nodes_random3regular.json,F_PP.json,10
56,002_30nodes_random3regular.json,F_PP.json,10
57,004_70nodes_random3regular.json,F_PP.json,10
58,004_30nodes_random3regular.json,F_PP.json,10
59,006_40nodes_8swap_layers.json,RTS_PP.json,10
60,006_40nodes_random3regular.json,RTS_PP.json,10
61,001_100nodes_0swap_layers.json,RTS_PP.json,10
62,007_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
63,007_100nodes_3swap_layers.json,RTS_PP.json,10
64,007_40nodes_random4regular.json,RTS_PP.json,10
65,004_100nodes_9swap_layers.json,RTS_PP.json,10
66,004_40nodes_random4regular.json,RTS_PP.json,10
67,004_40nodes_12swap_layers.json,RTS_PP.json,10
68,005_100nodes_3swap_layers.json,RTS_PP.json,10
69,008_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
70,003_30nodes_random3regular.json,RTS_PP.json,10
71,006_100nodes_4swap_layers.json,RTS_PP.json,10
72,006_100nodes_0swap_layers.json,RTS_PP.json,10
73,007_60nodes_random4regular.json,RTS_PP.json,10
74,009_100nodes_9swap_layers.json,RTS_PP.json,10
75,001_60nodes_random4regular.json,RTS_PP.json,10
76,009_100nodes_5swap_layers.json,RTS_PP.json,10
77,006_100nodes_5swap_layers.json,RTS_PP.json,10
78,009_100nodes_6swap_layers.json,RTS_PP.json,10
79,005_100nodes_4swap_layers.json,RTS_PP.json,10
80,003_40nodes_8swap_layers.json,RTS_PP.json,10
81,001_40nodes_12swap_layers.json,RTS_PP.json,10
82,008_100nodes_1swap_layers.json,RTS_PP.json,10
83,006_100nodes_10swap_layers.json,RTS_PP.json,10
84,008_100nodes_10swap_layers.json,RTS_PP.json,10
85,002_100nodes_7swap_layers.json,RTS_PP.json,10
86,007_100nodes_2swap_layers.json,RTS_PP.json,10
87,004_100nodes_3swap_layers.json,RTS_PP.json,10
88,007_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
89,000_70nodes_random3regular.json,RTS_PP.json,10
90,004_100nodes_1swap_layers.json,RTS_PP.json,10
91,009_60nodes_random4regular.json,RTS_PP.json,10
92,008_100nodes_2swap_layers.json,RTS_PP.json,10
93,008_40nodes_random3regular.json,RTS_PP.json,10
94,006_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
95,002_40nodes_8swap_layers.json,RTS_PP.json,10
96,006_30nodes_random3regular.json,RTS_PP.json,10
97,004_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
98,009_70nodes_random3regular.json,RTS_PP.json,10
99,002_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
100,008_100nodes_6swap_layers.json,RTS_PP.json,10
101,005_40nodes_12swap_layers.json,RTS_PP.json,10
102,003_100nodes_0swap_layers.json,RTS_PP.json,10
103,009_100nodes_10swap_layers.json,RTS_PP.json,10
104,002_70nodes_random3regular.json,RTS_PP.json,10
105,008_100nodes_3swap_layers.json,RTS_PP.json,10
106,007_70nodes_random3regular.json,RTS_PP.json,10
107,000_100nodes_1swap_layers.json,RTS_PP.json,10
108,006_100nodes_3swap_layers.json,RTS_PP.json,10
109,000_100nodes_0swap_layers.json,RTS_PP.json,10
110,004_100nodes_7swap_layers.json,RTS_PP.json,10
111,003_100nodes_5swap_layers.json,RTS_PP.json,10
112,003_100nodes_2swap_layers.json,RTS_PP.json,10
113,006_40nodes_12swap_layers.json,RTS_PP.json,10
114,000_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
115,006_100nodes_2swap_layers.json,RTS_PP.json,10
116,003_100nodes_4swap_layers.json,RTS_PP.json,10
117,009_40nodes_random3regular.json,RTS_PP.json,10
118,009_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
119,003_100nodes_7swap_layers.json,RTS_PP.json,10
120,002_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
121,002_100nodes_1swap_layers.json,RTS_PP.json,10
122,005_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
123,004_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
124,006_100nodes_9swap_layers.json,RTS_PP.json,10
125,000_60nodes_random4regular.json,RTS_PP.json,10
126,000_100nodes_6swap_layers.json,RTS_PP.json,10
127,004_40nodes_random3regular.json,RTS_PP.json,10
128,003_40nodes_12swap_layers.json,RTS_PP.json,10
129,002_40nodes_random4regular.json,RTS_PP.json,10
130,008_100nodes_0swap_layers.json,RTS_PP.json,10
131,009_40nodes_random4regular.json,RTS_PP.json,10
132,007_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
133,003_70nodes_random3regular.json,RTS_PP.json,10
134,000_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
135,002_100nodes_8swap_layers.json,RTS_PP.json,10
136,009_100nodes_4swap_layers.json,RTS_PP.json,10
137,000_100nodes_7swap_layers.json,RTS_PP.json,10
138,007_100nodes_0swap_layers.json,RTS_PP.json,10
139,006_100nodes_7swap_layers.json,RTS_PP.json,10
140,009_100nodes_0swap_layers.json,RTS_PP.json,10
141,000_40nodes_random4regular.json,RTS_PP.json,10
142,008_100nodes_8swap_layers.json,RTS_PP.json,10
143,003_40nodes_random3regular.json,RTS_PP.json,10
144,005_100nodes_8swap_layers.json,RTS_PP.json,10
145,009_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
146,001_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
147,007_40nodes_8swap_layers.json,RTS_PP.json,10
148,002_100nodes_3swap_layers.json,RTS_PP.json,10
149,001_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
150,007_100nodes_9swap_layers.json,RTS_PP.json,10
151,009_40nodes_12swap_layers.json,RTS_PP.json,10
152,005_100nodes_1swap_layers.json,RTS_PP.json,10
153,002_100nodes_10swap_layers.json,RTS_PP.json,10
154,000_100nodes_2swap_layers.json,RTS_PP.json,10
155,009_40nodes_8swap_layers.json,RTS_PP.json,10
156,007_40nodes_12swap_layers.json,RTS_PP.json,10
157,004_100nodes_10swap_layers.json,RTS_PP.json,10
158,004_100nodes_6swap_layers.json,RTS_PP.json,10
159,003_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
160,001_40nodes_random4regular.json,RTS_PP.json,10
161,008_40nodes_random4regular.json,RTS_PP.json,10
162,006_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
163,002_100nodes_0swap_layers.json,RTS_PP.json,10
164,002_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
165,005_40nodes_random3regular.json,RTS_PP.json,10
166,000_40nodes_8swap_layers.json,RTS_PP.json,10
167,008_100nodes_9swap_layers.json,RTS_PP.json,10
168,009_100nodes_3swap_layers.json,RTS_PP.json,10
169,004_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
170,000_40nodes_12swap_layers.json,RTS_PP.json,10
171,000_100nodes_4swap_layers.json,RTS_PP.json,10
172,009_100nodes_2swap_layers.json,RTS_PP.json,10
173,002_100nodes_9swap_layers.json,RTS_PP.json,10
174,000_100nodes_3swap_layers.json,RTS_PP.json,10
175,002_100nodes_2swap_layers.json,RTS_PP.json,10
176,007_100nodes_8swap_layers.json,RTS_PP.json,10
177,005_40nodes_8swap_layers.json,RTS_PP.json,10
178,003_100nodes_6swap_layers.json,RTS_PP.json,10
179,007_100nodes_4swap_layers.json,RTS_PP.json,10
180,006_100nodes_1swap_layers.json,RTS_PP.json,10
181,007_40nodes_random3regular.json,RTS_PP.json,10
182,005_100nodes_9swap_layers.json,RTS_PP.json,10
183,004_100nodes_8swap_layers.json,RTS_PP.json,10
184,002_100nodes_4swap_layers.json,RTS_PP.json,10
185,003_60nodes_random4regular.json,RTS_PP.json,10
186,000_100nodes_random3regular.json,RTS_PP.json,10
187,004_100nodes_2swap_layers.json,RTS_PP.json,10
188,003_100nodes_1swap_layers.json,RTS_PP.json,10
189,006_40nodes_random4regular.json,RTS_PP.json,10
190,007_100nodes_5swap_layers.json,RTS_PP.json,10
191,009_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
192,004_40nodes_8swap_layers.json,RTS_PP.json,10
193,000_100nodes_9swap_layers.json,RTS_PP.json,10
194,005_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
195,002_40nodes_12swap_layers.json,RTS_PP.json,10
196,003_100nodes_8swap_layers.json,RTS_PP.json,10
197,003_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
198,001_70nodes_random3regular.json,RTS_PP.json,10
199,005_100nodes_0swap_layers.json,RTS_PP.json,10
200,004_30nodes_random3regular.json,RTS_PP.json,10
201,005_100nodes_6swap_layers.json,RTS_PP.json,10
202,001_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
203,008_40nodes_8swap_layers.json,RTS_PP.json,10
204,000_40nodes_random3regular.json,RTS_PP.json,10
205,009_100nodes_1swap_layers.json,RTS_PP.json,10
206,005_100nodes_7swap_layers.json,RTS_PP.json,10
207,000_30nodes_random3regular.json,RTS_PP.json,10
208,006_100nodes_8swap_layers.json,RTS_PP.json,10
209,006_60nodes_random4regular.json,RTS_PP.json,10
210,008_30nodes_random3regular.json,RTS_PP.json,10
211,005_70nodes_random3regular.json,RTS_PP.json,10
212,002_30nodes_random3regular.json,RTS_PP.json,10
213,004_70nodes_random3regular.json,RTS_PP.json,10
214,004_60nodes_random4regular.json,RTS_PP.json,10
215,005_60nodes_random4regular.json,RTS_PP.json,10
216,005_100nodes_10swap_layers.json,RTS_PP.json,10
217,007_100nodes_10swap_layers.json,RTS_PP.json,10
218,002_60nodes_random4regular.json,RTS_PP.json,10
219,007_100nodes_1swap_layers.json,RTS_PP.json,10
220,005_100nodes_5swap_layers.json,RTS_PP.json,10
221,008_100nodes_7swap_layers.json,RTS_PP.json,10
222,007_100nodes_7swap_layers.json,RTS_PP.json,10
223,006_70nodes_random3regular.json,RTS_PP.json,10
224,009_100nodes_8swap_layers.json,RTS_PP.json,10
225,004_100nodes_5swap_layers.json,RTS_PP.json,10
226,000_100nodes_10swap_layers.json,RTS_PP.json,10
227,001_30nodes_random3regular.json,RTS_PP.json,10
228,002_100nodes_6swap_layers.json,RTS_PP.json,10
229,001_40nodes_8swap_layers.json,RTS_PP.json,10
230,003_100nodes_10swap_layers.json,RTS_PP.json,10
231,008_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
232,006_100nodes_6swap_layers.json,RTS_PP.json,10
233,002_100nodes_5swap_layers.json,RTS_PP.json,10
234,004_100nodes_4swap_layers.json,RTS_PP.json,10
235,008_60nodes_random4regular.json,RTS_PP.json,10
236,000_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
237,003_40nodes_random4regular.json,RTS_PP.json,10
238,007_30nodes_random3regular.json,RTS_PP.json,10
239,005_30nodes_random3regular.json,RTS_PP.json,10
240,000_100nodes_5swap_layers.json,RTS_PP.json,10
241,008_7_2_heavyhex_105nodes_weighted.json,RTS_PP.json,10
242,005_40nodes_erdosrenyi20percent.json,RTS_PP.json,10
243,008_70nodes_random3regular.json,RTS_PP.json,10
244,000_100nodes_8swap_layers.json,RTS_PP.json,10
245,009_30nodes_random3regular.json,RTS_PP.json,10
246,008_40nodes_12swap_layers.json,RTS_PP.json,10
247,003_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
248,005_40nodes_random4regular.json,RTS_PP.json,10
249,008_100nodes_5swap_layers.json,RTS_PP.json,10
250,006_4_1_heavyhex_39nodes_weighted.json,RTS_PP.json,10
251,003_100nodes_9swap_layers.json,RTS_PP.json,10
252,001_40nodes_random3regular.json,RTS_PP.json,10
253,008_100nodes_4swap_layers.json,RTS_PP.json,10
254,009_100nodes_7swap_layers.json,RTS_PP.json,10
255,003_100nodes_3swap_layers.json,RTS_PP.json,10
256,002_40nodes_random3regular.json,RTS_PP.json,10
257,007_100nodes_6swap_layers.json,RTS_PP.json,10
258,005_100nodes_2swap_layers.json,RTS_PP.json,10
259,004_100nodes_0swap_layers.json,RTS_PP.json,10
260,003_30nodes_random3regular.json,FA_PP_opt.json,10
261,006_70nodes_random3regular.json,FA_PP_opt.json,10
262,003_70nodes_random3regular.json,FA_PP_opt.json,10
263,001_30nodes_random3regular.json,FA_PP_opt.json,10
264,000_70nodes_random3regular.json,FA_PP_opt.json,10
265,007_30nodes_random3regular.json,FA_PP_opt.json,10
266,001_70nodes_random3regular.json,FA_PP_opt.json,10
267,006_30nodes_random3regular.json,FA_PP_opt.json,10
268,009_70nodes_random3regular.json,FA_PP_opt.json,10
269,005_30nodes_random3regular.json,FA_PP_opt.json,10
270,008_70nodes_random3regular.json,FA_PP_opt.json,10
271,009_30nodes_random3regular.json,FA_PP_opt.json,10
272,002_70nodes_random3regular.json,FA_PP_opt.json,10
273,007_70nodes_random3regular.json,FA_PP_opt.json,10
274,000_30nodes_random3regular.json,FA_PP_opt.json,10
275,008_30nodes_random3regular.json,FA_PP_opt.json,10
276,005_70nodes_random3regular.json,FA_PP_opt.json,10
277,002_30nodes_random3regular.json,FA_PP_opt.json,10
278,004_70nodes_random3regular.json,FA_PP_opt.json,10
279,004_30nodes_random3regular.json,FA_PP_opt.json,10
280,006_40nodes_8swap_layers.json,LR_PP_angle_opt.json,10
281,006_40nodes_random3regular.json,LR_PP_angle_opt.json,10
282,001_100nodes_0swap_layers.json,LR_PP_angle_opt.json,10
283,007_40nodes_random4regular.json,LR_PP_angle_opt.json,10
284,004_40nodes_random4regular.json,LR_PP_angle_opt.json,10
285,004_100nodes_9swap_layers.json,LR_PP_angle_opt.json,10
286,004_40nodes_12swap_layers.json,LR_PP_angle_opt.json,10
287,008_4_1_heavyhex_39nodes_weighted.json,LR_PP_angle_opt.json,10
288,003_30nodes_random3regular.json,LR_PP_angle_opt.json,10
289,006_100nodes_4swap_layers.json,LR_PP_angle_opt.json,10
290,006_100nodes_0swap_layers.json,LR_PP_angle_opt.json,10
291,007_60nodes_random4regular.json,LR_PP_angle_opt.json,10
292,009_100nodes_9swap_layers.json,LR_PP_angle_opt.json,10
293,001_60nodes_random4regular.json,LR_PP_angle_opt.json,10
294,009_100nodes_5swap_layers.json,LR_PP_angle_opt.json,10
295,006_100nodes_5swap_layers.json,LR_PP_angle_opt.json,10
296,009_100nodes_6swap_layers.json,LR_PP_angle_opt.json,10
297,005_100nodes_4swap_layers.json,LR_PP_angle_opt.json,10
298,003_40nodes_8swap_layers.json,LR_PP_angle_opt.json,10
299,008_100nodes_1swap_layers.json,LR_PP_angle_opt.json,10
300,001_40nodes_12swap_layers.json,LR_PP_angle_opt.json,10
301,006_100nodes_10swap_layers.json,LR_PP_angle_opt.json,10
302,008_100nodes_10swap_layers.json,LR_PP_angle_opt.json,10
303,002_100nodes_7swap_layers.json,LR_PP_angle_opt.json,10
304,007_100nodes_2swap_layers.json,LR_PP_angle_opt.json,10
305,007_4_1_heavyhex_39nodes_weighted.json,LR_PP_angle_opt.json,10
306,000_70nodes_random3regular.json,LR_PP_angle_opt.json,10
307,004_100nodes_1swap_layers.json,LR_PP_angle_opt.json,10
308,009_60nodes_random4regular.json,LR_PP_angle_opt.json,10
309,008_100nodes_2swap_layers.json,LR_PP_angle_opt.json,10
310,008_40nodes_random3regular.json,LR_PP_angle_opt.json,10
311,006_40nodes_erdosrenyi20percent.json,LR_PP_angle_opt.json,10
312,002_40nodes_8swap_layers.json,LR_PP_angle_opt.json,10
313,006_30nodes_random3regular.json,LR_PP_angle_opt.json,10
314,009_70nodes_random3regular.json,LR_PP_angle_opt.json,10
315,002_4_1_heavyhex_39nodes_weighted.json,LR_PP_angle_opt.json,10
316,008_100nodes_6swap_layers.json,LR_PP_angle_opt.json,10
317,005_40nodes_12swap_layers.json,LR_PP_angle_opt.json,10
318,003_100nodes_0swap_layers.json,LR_PP_angle_opt.json,10
319,009_100nodes_10swap_layers.json,LR_PP_angle_opt.json,10
320,002_70nodes_random3regular.json,LR_PP_angle_opt.json,10
321,007_70nodes_random3regular.json,LR_PP_angle_opt.json,10
322,000_100nodes_1swap_layers.json,LR_PP_angle_opt.json,10
323,000_100nodes_0swap_layers.json,LR_PP_angle_opt.json,10
324,004_100nodes_7swap_layers.json,LR_PP_angle_opt.json,10
325,003_100nodes_5swap_layers.json,LR_PP_angle_opt.json,10
326,003_100nodes_2swap_layers.json,LR_PP_angle_opt.json,10
327,006_40nodes_12swap_layers.json,LR_PP_angle_opt.json,10
328,000_40nodes_erdosrenyi20percent.json,LR_PP_angle_opt.json,10
329,006_100nodes_2swap_layers.json,LR_PP_angle_opt.json,10
330,003_100nodes_4swap_layers.json,LR_PP_angle_opt.json,10
331,009_40nodes_random3regular.json,LR_PP_angle_opt.json,10
332,003_100nodes_7swap_layers.json,LR_PP_angle_opt.json,10
333,002_100nodes_1swap_layers.json,LR_PP_angle_opt.json,10
334,005_4_1_heavyhex_39nodes_weighted.json,LR_PP_angle_opt.json,10
335,004_4_1_heavyhex_39nodes_weighted.json,LR_PP_angle_opt.json,10
336,000_60nodes_random4regular.json,LR_PP_angle_opt.json,10
337,006_100nodes_9swap_layers.json,LR_PP_angle_opt.json,10
338,000_100nodes_6swap_layers.json,LR_PP_angle_opt.json,10
339,004_40nodes_random3regular.json,LR_PP_angle_opt.json,10
340,003_40nodes_12swap_layers.json,LR_PP_angle_opt.json,10
341,009_40nodes_random4regular.json,LR_PP_angle_opt.json,10
342,002_40nodes_random4regular.json,LR_PP_angle_opt.json,10
343,008_100nodes_0swap_layers.json,LR_PP_angle_opt.json,10
344,007_40nodes_erdosrenyi20percent.json,LR_PP_angle_opt.json,10
345,003_70nodes_random3regular.json,LR_PP_angle_opt.json,10
346,002_100nodes_8swap_layers.json,LR_PP_angle_opt.json,10
347,009_100nodes_4swap_layers.json,LR_PP_angle_opt.json,10
